src_subject_id,rsfmri_c_ngd_ad_ngd_ad,rsfmri_c_ngd_cgc_ngd_ad,rsfmri_c_ngd_cgc_ngd_cgc,rsfmri_c_ngd_ca_ngd_ad,rsfmri_c_ngd_ca_ngd_cgc,rsfmri_c_ngd_ca_ngd_ca,rsfmri_c_ngd_dt_ngd_ad,rsfmri_c_ngd_dt_ngd_cgc,rsfmri_c_ngd_dt_ngd_ca,rsfmri_c_ngd_dt_ngd_dt,rsfmri_c_ngd_dla_ngd_ad,rsfmri_c_ngd_dla_ngd_cgc,rsfmri_c_ngd_dla_ngd_ca,rsfmri_c_ngd_dla_ngd_dt,rsfmri_c_ngd_dla_ngd_dla,rsfmri_c_ngd_fo_ngd_ad,rsfmri_c_ngd_fo_ngd_cgc,rsfmri_c_ngd_fo_ngd_ca,rsfmri_c_ngd_fo_ngd_dt,rsfmri_c_ngd_fo_ngd_dla,rsfmri_c_ngd_fo_ngd_fo,rsfmri_c_ngd_n_ngd_ad,rsfmri_c_ngd_n_ngd_cgc,rsfmri_c_ngd_n_ngd_ca,rsfmri_c_ngd_n_ngd_dt,rsfmri_c_ngd_n_ngd_dla,rsfmri_c_ngd_n_ngd_fo,rsfmri_c_ngd_n_ngd_n,rsfmri_c_ngd_rspltp_ngd_ad,rsfmri_c_ngd_rspltp_ngd_cgc,rsfmri_c_ngd_rspltp_ngd_ca,rsfmri_c_ngd_rspltp_ngd_dt,rsfmri_c_ngd_rspltp_ngd_dla,rsfmri_c_ngd_rspltp_ngd_fo,rsfmri_c_ngd_rspltp_ngd_n,rsfmri_c_ngd_rspltp_ngd_rspltp,rsfmri_c_ngd_sa_ngd_ad,rsfmri_c_ngd_sa_ngd_cgc,rsfmri_c_ngd_sa_ngd_ca,rsfmri_c_ngd_sa_ngd_dt,rsfmri_c_ngd_sa_ngd_dla,rsfmri_c_ngd_sa_ngd_fo,rsfmri_c_ngd_sa_ngd_n,rsfmri_c_ngd_sa_ngd_rspltp,rsfmri_c_ngd_sa_ngd_sa,rsfmri_c_ngd_smh_ngd_ad,rsfmri_c_ngd_smh_ngd_cgc,rsfmri_c_ngd_smh_ngd_ca,rsfmri_c_ngd_smh_ngd_dt,rsfmri_c_ngd_smh_ngd_dla,rsfmri_c_ngd_smh_ngd_fo,rsfmri_c_ngd_smh_ngd_n,rsfmri_c_ngd_smh_ngd_rspltp,rsfmri_c_ngd_smh_ngd_sa,rsfmri_c_ngd_smh_ngd_smh,rsfmri_c_ngd_smm_ngd_ad,rsfmri_c_ngd_smm_ngd_cgc,rsfmri_c_ngd_smm_ngd_ca,rsfmri_c_ngd_smm_ngd_dt,rsfmri_c_ngd_smm_ngd_dla,rsfmri_c_ngd_smm_ngd_fo,rsfmri_c_ngd_smm_ngd_n,rsfmri_c_ngd_smm_ngd_rspltp,rsfmri_c_ngd_smm_ngd_sa,rsfmri_c_ngd_smm_ngd_smh,rsfmri_c_ngd_smm_ngd_smm,rsfmri_c_ngd_vta_ngd_ad,rsfmri_c_ngd_vta_ngd_cgc,rsfmri_c_ngd_vta_ngd_ca,rsfmri_c_ngd_vta_ngd_dt,rsfmri_c_ngd_vta_ngd_dla,rsfmri_c_ngd_vta_ngd_fo,rsfmri_c_ngd_vta_ngd_n,rsfmri_c_ngd_vta_ngd_rspltp,rsfmri_c_ngd_vta_ngd_sa,rsfmri_c_ngd_vta_ngd_smh,rsfmri_c_ngd_vta_ngd_smm,rsfmri_c_ngd_vta_ngd_vta,rsfmri_c_ngd_vs_ngd_ad,rsfmri_c_ngd_vs_ngd_cgc,rsfmri_c_ngd_vs_ngd_ca,rsfmri_c_ngd_vs_ngd_dt,rsfmri_c_ngd_vs_ngd_dla,rsfmri_c_ngd_vs_ngd_fo,rsfmri_c_ngd_vs_ngd_n,rsfmri_c_ngd_vs_ngd_rspltp,rsfmri_c_ngd_vs_ngd_sa,rsfmri_c_ngd_vs_ngd_smh,rsfmri_c_ngd_vs_ngd_smm,rsfmri_c_ngd_vs_ngd_vta,rsfmri_c_ngd_vs_ngd_vs
NDAR_INVB3CU3GHK,0.44194535,0.29314532,0.44213924,0.09944754,0.08997545,0.74987881,-0.10768221,-0.25593517,-0.04650492,0.33637794,-0.02132519,0.15078767,-0.0105863,-0.23839071,0.31475733,-0.02541417,-0.12378693,0.06535562,0.14559858,-0.08268337,0.29534219,-0.03595526,-0.11908308,-0.0322453,0.13329655,-0.1058765,0.05533225,0.09256184,-0.09435699,-0.04686101,0.08746035,-0.01199203,0.07417362,-0.17405783,0.0047001,0.68926363,0.10770556,0.08774346,0.03653305,0.09588016,-0.13869062,0.14824294,0.0366403,-0.18454355,0.39139505,0.00634837,0.06803541,-0.02773349,-0.05656669,0.05494036,-0.11664116,-0.02633479,0.04245866,-0.09471426,0.2602608,0.30625948,0.26290146,0.07262628,-0.14264948,0.00290305,-0.07639051,-0.05379942,-0.12756451,0.07397872,0.09307702,0.55768585,0.11334409,0.03353149,-0.02950014,0.07253963,-0.13263416,0.03214772,0.04822503,-0.18483563,0.1886634,-0.02909663,0.08580624,0.29545571,-0.07094318,0.04863058,0.02058831,-0.22127177,0.14135765,-0.18451011,-0.08372011,0.22666746,-0.17070721,-0.01672621,-0.00384529,-0.16490753,0.52597786
NDAR_INVB3GLY6BU,0.41652367,0.19663664,0.2181935,-0.09848672,-0.06713313,0.99823044,-0.03162147,-0.07026367,0.20415034,0.22036855,-0.00515049,0.07843432,-0.11357172,-0.10542325,0.18321754,-0.06468727,0.00271455,0.06216674,0.06462093,0.04529311,0.24442218,0.00858379,-0.0163767,0.05394948,0.05567187,-0.03894913,-0.00792324,0.03930627,-0.07101145,-0.11829212,0.22328362,0.08975359,-0.02182887,-0.03270678,0.01436725,0.44239014,0.10137324,0.1683995,0.03493084,-0.01446493,0.05024899,0.0583672,-0.01597614,-0.05422562,0.26877931,0.25536816,0.11253425,-0.13924043,-0.07475453,0.03098689,-0.1018141,-0.00746795,-0.03481758,0.02249038,0.39174183,0.3190262,0.09435031,-0.13454007,-0.01821872,0.00359779,-0.09207153,0.00473826,-0.04928737,0.01413148,0.31878605,0.48985285,0.11471246,0.04862227,-0.1189294,0.05516248,-0.01611695,-0.01906357,0.02847824,-0.0958267,0.00645325,0.03654563,0.10598282,0.27139087,-0.08042042,-0.07371244,-0.14800072,-0.11754688,0.00707629,-0.14059762,-0.04051731,0.10981741,-0.08318841,-0.00023563,-0.02924958,-0.06861287,0.33958864
NDAR_INVB3JNH7F6,0.36663152,0.13310076,0.25213011,-0.13093094,0.05786448,1.2014814,-0.08128961,-0.13257221,0.0772052,0.29160522,0.00581659,0.12504503,-0.00636305,-0.1228613,0.21821084,-0.09521741,-0.00390815,0.20401955,0.06142709,0.06335682,0.29385153,-0.01416727,-0.04728005,-0.03820114,0.07827969,-0.03285976,0.01719135,0.04329791,-0.06503586,-0.06339151,0.14014409,0.10011537,-0.03041447,-0.06965735,0.02844763,0.47533077,-0.02514028,0.06653507,0.28154536,0.12732824,-0.0335953,0.14933376,0.02204135,0.04508312,0.35422346,0.29678791,0.07088115,-0.20995131,-0.0709507,0.02232422,-0.10488139,0.0048404,-0.03787336,-0.10388607,0.48982742,0.34733426,0.11872232,-0.24387945,-0.13375799,0.01041495,-0.14514759,-0.02598008,-0.07324178,-0.12186911,0.39351258,0.61756467,0.08801124,-0.05252978,-0.2910294,0.07593675,-0.06860532,-0.06024104,0.04864881,-0.09587516,-0.01550678,0.07162916,0.06777873,0.2880922,-0.01140635,0.00780358,-0.06546404,-0.19141899,0.00262723,-0.13389974,-0.07405928,-0.02352592,-0.14861894,-0.07079167,0.04167555,-0.05252661,0.34463958
NDAR_INVB3L1EM9T,0.26722092,0.1482107,0.2198206,-0.04110278,-0.01477047,0.44805898,-0.05745437,-0.03833672,-0.00252467,0.13507208,-0.00291371,0.0727072,-0.02456094,-0.05435748,0.22100493,-0.08957339,0.00281817,0.05740612,0.07094426,0.03675169,0.19448791,-0.037741,-0.06081471,0.00612944,0.02207456,-0.07334605,-0.01617643,0.12180762,-0.04184933,-0.07577512,0.05109637,0.02100402,0.02458706,-0.09388236,0.04458838,0.64071969,-0.0016789,0.12909243,0.15251678,0.11505141,-0.07077617,0.15088613,-0.00599732,-0.0883573,0.43337548,0.18635527,0.09014227,-0.06298962,-0.07041783,0.05928816,-0.06649784,-0.08129799,-0.10380803,-0.08905298,0.37321126,0.22957509,0.14026914,-0.02468748,-0.05742819,0.02244723,-0.0603673,-0.04493232,-0.05444063,-0.03913985,0.20520115,0.54087453,0.0310627,0.02160184,-0.13413833,0.07052698,6.634e-05,0.05417401,-0.00069564,-0.08694344,0.0220194,-0.02940267,0.00575686,0.21483044,0.02528117,-0.04252688,0.02688502,-0.10899869,-0.02031824,-0.13904879,-0.03190094,0.12888936,-0.13431975,0.04572359,-0.03727345,-0.12119957,0.33205711
NDAR_INVB530RZJA,0.24925559,0.17951063,0.39746756,0.00433437,0.0089777,1.02964078,-0.10242106,-0.19468893,-0.05701979,0.29786511,0.0290406,0.15929305,0.16397733,-0.17087268,0.34782175,-0.03422047,-0.05042634,0.11481493,0.04837692,0.04614417,0.13244424,-0.00267274,0.00141375,-0.02298516,0.00318475,0.02313638,0.01948907,0.01863833,-0.0657514,-0.12102886,-0.12363001,0.00912201,-0.00293792,-0.08804928,0.01117744,0.49586681,0.08681693,0.19546137,0.10438228,-0.01583477,-0.06380879,0.01937164,0.00524776,-0.13323584,0.37470079,0.08649617,0.11900535,0.02220861,-0.05576173,0.11149407,-0.02433588,0.00176388,-0.06177604,-0.05028927,0.17824208,0.16296086,0.13448989,-0.13218647,-0.05123096,-0.02264881,-0.04646651,-0.01627554,-0.15595825,-0.0001687,0.12295654,0.50199868,0.11271508,0.02017053,-0.11034359,0.08134142,-0.13001277,-0.0303446,0.00016264,-0.07544986,0.07334142,0.00525553,0.12594193,0.23399529,-0.02408146,0.01216839,0.01767281,-0.22303602,0.07687684,-0.09947722,-0.00870533,0.20497032,-0.04892446,-0.04081534,-0.02571705,-0.10417452,0.49686481
NDAR_INVB53WHJBA,0.38649474,0.17646956,0.32061665,-0.08510199,0.09409734,1.26032048,-0.02895506,-0.07611906,-0.05808416,0.17809938,-0.02320151,0.02066014,0.07420012,-0.12150467,0.21802972,-0.02184294,-0.02493408,0.14305238,0.03341892,-0.00760366,0.22220745,-0.00450672,-0.00730491,-0.05434937,0.03199851,-0.03059988,-0.00502189,0.04286032,-0.05905548,-0.10038346,-0.06019891,0.01963445,0.05124404,-0.1987128,0.02800474,0.61324569,-0.05041599,0.10464742,0.22188333,-0.00085384,-0.01429326,0.19209365,0.00144477,-0.18349676,0.44897504,0.13061903,0.087141,-0.12597603,-0.04931112,0.04178016,-0.08901255,0.01513765,0.04751494,-0.10029424,0.19429905,0.21788473,0.02331289,-0.28922569,-0.01057645,-0.04581106,-0.10044318,0.02936756,0.10862868,-0.23257876,0.15601009,0.67394208,0.05353903,0.05590931,-0.10019332,0.11461938,-0.10222714,-0.00599,0.02958948,-0.08272328,0.03534187,-0.00283021,0.0282305,0.22128405,-0.11175726,-0.08346015,0.01229861,-0.10303904,0.04375029,-0.10568658,-0.03837878,0.16469283,-0.07752928,-0.02529105,-0.01816309,-0.13000225,0.42339835
NDAR_INVB5C9G957,0.2166278,0.12202859,0.27087137,-0.02253009,0.08757111,1.1064838,-0.0334214,-0.13368242,-0.18264884,0.36736143,-0.04881464,0.03768495,0.0688957,-0.21990006,0.35752334,-0.02357445,-0.02599493,0.00036297,0.09220928,0.03614062,0.22169587,-0.00687294,-0.04878374,-0.03640495,0.07810458,-0.05735934,0.01405529,0.03792586,-0.05665066,-0.08833315,0.26213738,-0.1359991,0.12760869,-0.13071621,0.00180794,0.67996054,-0.00524306,0.13944468,0.1096566,0.09148517,-0.07916348,0.12763891,-0.00222773,-0.14768559,0.31754765,0.08723565,0.10225955,0.01104056,-0.07803697,0.03903505,-0.07986638,-0.02563579,0.02484394,-0.04763702,0.23342112,0.17609061,0.16736528,-0.02291081,-0.11757109,-0.03547875,-0.07664607,-0.01268963,-0.02721754,-0.02855124,0.11583358,0.44798635,0.06914189,0.07231291,-0.15344778,0.09211561,-0.15176933,0.0360164,0.01140688,-0.22064205,0.10086988,-0.03327926,0.01927014,0.26052598,-0.06042472,0.00349929,0.2255144,-0.29384704,0.12691749,-0.16833176,-0.06996012,0.34431667,-0.16683022,-0.00968608,0.09458876,-0.16458273,0.66410831
NDAR_INVB5JG1BH6,0.41400515,0.20679007,0.2767054,-0.01281022,0.05159872,1.02448054,-0.10899805,-0.09816875,0.02021247,0.19023315,-0.05425,0.06208381,0.05605083,-0.05671436,0.21649262,-0.06333913,0.03115348,0.06355502,0.02970674,0.11984554,0.19542365,0.02243933,-0.01927634,-0.07558073,0.03228233,-0.02472137,-0.03229106,0.0427815,-0.03115338,-0.08827732,0.12466692,0.00422166,0.05736837,0.0027978,0.02077209,0.52087711,0.02980725,0.14510945,0.24438548,0.04097031,0.0594022,0.1953845,-0.04891871,-0.04304251,0.38510161,0.13160396,0.16157215,-0.1014855,-0.09902952,0.09879618,-0.02553989,0.01846701,-0.02491681,-0.04635052,0.31588369,0.27426818,0.20674695,-0.15377636,-0.13730877,-0.00738031,-0.03811448,-0.01247032,-0.08104873,-0.02630636,0.21912684,0.45603705,0.03060451,0.00523905,-0.18003826,0.03764844,-0.09424868,-0.02427076,0.04066685,-0.12765484,-0.01420757,-0.02401727,-0.00459704,0.25955796,-0.05750413,-0.02549671,0.01592576,-0.12037551,0.02182358,-0.00088857,-0.03113085,0.01123931,-0.01239864,-0.02283985,0.01192439,-0.04844925,0.30864985
NDAR_INVB5VJ3KEG,0.25441152,0.11863193,0.22926404,-0.01526264,0.04108947,0.72507833,-0.06054255,-0.08956367,-0.09442996,0.26958382,-0.073147,0.04151311,0.0362457,-0.10488093,0.3063192,-0.06707483,0.00445333,0.04746072,0.09103885,0.01769003,0.26123116,-0.00522569,-0.01931392,-0.04200714,0.04129749,-0.02627928,0.03344921,0.03642086,-0.05815294,-0.05766497,0.23157591,-0.11844051,0.11058628,-0.19446026,-0.0375897,0.80929645,-0.04785415,0.08650887,0.19451673,0.07448956,-0.07844968,0.13650157,0.01940149,-0.0821128,0.41368765,0.15391917,-0.00520593,-0.07767196,-0.02713411,-0.05416612,-0.1046335,-0.02469415,-0.01197296,-0.17893324,0.40914723,0.18654682,0.01007646,-0.15710622,-0.01669436,-0.03937359,-0.05180182,-0.00895642,-0.08415876,-0.18041072,0.29638166,0.69441203,0.03680857,0.00692458,-0.24394891,0.09236467,-0.03699021,0.01886804,0.03123418,-0.16252651,-0.07378667,-0.02895273,0.05428863,0.28266394,-0.03874164,-0.02813069,0.18649351,-0.16945477,0.03078693,-0.12652992,-0.03143449,0.2813024,-0.0169138,-0.03675965,-0.04206026,-0.13374405,0.35613545
NDAR_INVB5VK9XEN,0.41205806,0.15190376,0.24434471,-0.0984899,-0.02079832,0.94845175,-0.08663114,-0.06561891,0.11199879,0.19482566,-0.05573166,0.09697141,-0.00962955,-0.0669433,0.2735577,-0.08622761,-0.00172656,0.06773461,0.06145388,0.07485512,0.352497,0.00764721,-0.00175252,-0.02250475,0.0277331,-0.02662725,0.03237974,0.03562369,-0.10129232,-0.04711418,0.16757458,0.011063,0.02140102,-0.12464024,-0.01878424,0.56880404,-0.04951927,0.11217931,0.23526934,0.10522456,0.05776789,0.17863372,0.01185992,-0.03239021,0.45169909,0.20182803,0.08277815,-0.09273458,-0.05269197,-0.05240812,-0.12351773,-0.02349671,-0.14270576,-0.04311252,0.38039659,0.21668541,0.09137087,-0.14240878,-0.02450955,-0.00288748,-0.09848047,0.00147666,-0.09902183,-0.09377723,0.22516139,0.59697712,0.13403576,0.00592325,-0.14608695,0.03108736,-0.0723635,-0.01470999,0.05591118,-0.10425568,-0.01374985,0.01443806,0.04853369,0.29361034,-0.03307399,-0.06787829,-0.02611276,-0.12497031,-0.01315338,-0.09712734,-0.02728365,0.13183777,-0.13179044,-0.05447027,-0.02653365,-0.06046352,0.35340366
NDAR_INVB6AN7YDK,0.38901392,0.14717255,0.28153628,0.01592721,-0.02929552,0.43704524,-0.1071124,-0.16743023,0.00723912,0.24039625,-0.08628343,0.08526998,-0.08239278,-0.08023827,0.20534288,-0.09810254,-0.00204498,-0.08284755,0.059636,0.08291919,0.27542859,-0.01766075,-0.03006889,-0.0157123,0.03785613,-0.02081671,0.0320167,0.0306212,0.01229783,-0.11002621,0.20840391,0.04585187,-0.10599968,-0.12591345,-0.01796733,0.64242237,0.02795336,0.12434744,-0.02653985,-0.02266199,0.03209367,0.20266353,0.02854036,-0.13694336,0.36012759,0.20452768,-0.00435428,-0.07718179,-0.0589756,-0.02985158,-0.11004348,-0.01303902,-0.00800319,-0.08006835,0.51156978,0.26643775,0.0522578,0.03471534,-0.06553563,-0.13286132,-0.15266519,-0.01961698,0.07924951,-0.10777141,0.22065382,0.59845575,0.03959521,0.05112057,-0.07560679,0.01866261,0.0085,0.00940635,0.01868689,-0.12401391,0.06057552,-0.02671866,-0.04791177,0.2089116,0.00375603,0.0062987,0.08058574,-0.13034467,0.00448091,-0.14757144,-0.03912649,0.09784322,-0.08742886,0.01588453,0.01795849,-0.0594267,0.2521408
NDAR_INVB74PPWH0,0.33665096,0.18006645,0.35559741,-0.09809487,0.04528157,0.83043169,-0.10089604,-0.20055209,0.02551895,0.2608588,-0.06775485,0.04604145,-0.00471361,-0.10647779,0.21606323,-0.051424,-0.05684771,0.12846067,0.01877307,0.12375691,0.30394232,-0.00591851,-0.05394251,-0.04048072,0.05020081,-0.03144141,-0.00918822,0.03438729,-0.08393364,-0.20017613,0.07471177,0.11980004,-0.01632405,-0.11156716,0.05025468,0.74594894,-0.03903512,0.03034439,0.15398942,0.0990671,-0.01700341,0.11787151,0.0204227,-0.06311925,0.29806309,0.11568591,0.15925256,-0.10706557,-0.10912113,0.05199768,-0.0536763,-0.0173976,-0.12325321,-0.11361869,0.27406452,0.24833489,0.12482669,-0.02612893,-0.09498798,-0.05560189,-0.02174214,-0.02285863,-0.04377992,-0.05194379,0.06251509,0.47818327,0.03204563,-0.00409908,-0.14002628,0.04694203,-0.07061536,-0.05089722,0.01028703,-0.08055185,-0.04969401,-0.01015924,0.01345674,0.22676107,-0.03724093,0.00810995,-0.00105004,-0.1345121,0.00905601,-0.10096883,-0.04305203,0.07319328,-0.07359339,-0.05755761,0.04007973,-0.0672313,0.38539795
NDAR_INVB7BG5TYR,0.27401174,0.14737772,0.26000045,0.02177602,-0.08272627,0.67613562,-0.08499057,-0.15227736,0.0929468,0.25375727,-0.02186272,0.07093746,-0.02911321,-0.13893089,0.20460381,-0.00478619,-0.06362566,0.01404541,0.03966406,0.00528286,0.16478217,-0.01592026,-0.04222953,-0.02881415,0.05761216,-0.0349691,0.02851234,0.03900775,-0.09192213,-0.10609266,0.19550927,0.01524731,0.10476893,-0.06636346,-0.02262159,0.46942809,-0.02060246,0.01302799,-0.03003539,0.16287477,-0.17512601,0.00900318,-0.001735,-0.1513896,0.4065384,0.09322666,0.14905048,0.01971228,-0.05834532,0.02975375,-0.06470794,-0.01866485,-0.05250305,-0.03253891,0.20659236,0.16368252,0.115483,-0.1065672,-0.07681532,-0.00518435,-0.01954709,-0.01553687,-0.11086286,0.01078114,0.10065458,0.3310462,0.13580979,0.07168711,-0.13013717,0.02216639,-0.06667771,0.02853816,0.02480628,-0.18907054,0.08609875,-0.00860648,0.05973478,0.23333328,-0.08815733,-0.04189405,-0.039722,-0.15439535,0.05707206,-0.0786788,-0.06308502,0.16785833,-0.05271081,-0.10138215,-0.02926052,-0.12438348,0.51712904
NDAR_INVB7CBMZ2F,0.35523837,0.16062199,0.24462819,0.0036689,0.08584073,0.9757901,-0.03622999,-0.05672353,-0.04734395,0.17760698,0.03609527,0.11954726,-0.01727983,-0.11149224,0.29669167,-0.04706908,-0.05003131,-0.01376859,0.05583281,0.01796635,0.10173671,0.0194913,0.00363705,-0.01866634,0.01113557,-0.01030983,-0.01106453,0.03842075,-0.02773897,-0.04968316,0.18663646,-0.01082109,0.01589565,0.00396087,0.02259118,0.48193975,-0.03139951,0.07842973,0.11479277,0.06118315,-0.02263791,0.03845428,-0.01937027,-0.12351924,0.26733051,0.20556758,0.12621278,-0.00683889,-0.04237751,0.09914189,-0.05218533,0.0171388,-0.06137967,-0.0172991,0.30390097,0.19961977,0.03409425,-0.05020599,-0.01964765,0.05319582,-0.00447609,0.00399019,-0.02827176,-0.01771139,0.17108688,0.37357074,0.04337718,0.02740727,-0.0915005,0.03371215,-0.05716431,-0.02236127,0.00797581,-0.11722442,0.02652374,0.01017927,-0.014815,0.1357912,-0.10771613,-0.07758722,0.03664553,-0.16039304,-0.00471025,-0.06340442,-0.02251097,0.1415225,-0.10262282,-0.09495407,-0.02288249,-0.07590298,0.46629483
NDAR_INVB7CUAZH9,0.41698961,0.1903488,0.38863273,-0.1381297,0.08458063,1.27746911,-0.13638936,-0.18564396,-0.04035764,0.26989021,-0.0076038,0.01201911,0.05219848,-0.11439219,0.23971129,-0.15276781,-0.12339503,0.14520882,0.10336594,0.0661103,0.26466468,-0.03513525,-0.05377075,-0.01970366,0.07963884,-0.048652,0.03532636,0.08560531,0.02266923,-0.02071958,0.15050388,-0.03157749,-0.02639153,-0.07008388,0.02293829,0.4361695,-0.09884027,0.06769166,0.25332043,0.02999183,-0.0053182,0.16855499,0.04243026,0.00534179,0.45084197,0.24008406,0.07085476,-0.30758806,-0.06913005,0.00695656,-0.12757652,-0.03128287,-0.07379362,-0.15590132,0.44161062,0.38755307,0.0766646,-0.30722458,-0.09498703,0.02635112,-0.1661791,-0.02669821,-0.06107354,-0.21575207,0.34647531,1.02942346,0.06701893,0.04920325,-0.01199458,-0.01078495,-0.00195377,-0.0330593,0.00302594,0.00988711,0.04440793,0.00711584,0.06342081,0.12946193,0.0366819,0.03251957,0.00515068,-0.18714318,0.01529229,-0.1345009,-0.07651528,0.20514311,-0.12737273,-0.02931782,0.05930229,0.00459502,0.45495285
NDAR_INVB7T61NTA,0.36945924,0.17615853,0.24649322,-0.13427216,-0.10497381,0.70540987,-0.08043457,-0.07612574,0.04463292,0.19951374,0.02983253,0.10969613,-0.11204657,-0.07830304,0.25622449,-0.12336611,-0.00653894,0.06545967,0.0725732,0.07920917,0.22880645,-0.00063082,-0.00920213,-0.0311203,0.01818315,-0.02127461,-0.02214964,0.03290743,-0.01228964,-0.07605464,-0.00210946,0.07272778,0.0583568,-0.07645957,0.0260266,0.57786243,-0.03816249,0.11059978,0.17502629,0.03069552,-0.03342815,0.10991884,-0.00197625,-0.17517788,0.3523755,0.28941541,0.07987806,-0.16490154,-0.0611718,0.04820415,-0.14202421,-0.01287848,0.03020287,-0.14490948,0.40952261,0.33512189,0.11007727,-0.14203582,-0.07772292,0.05999285,-0.13049172,-0.03033077,-0.0370055,-0.18609276,0.3343177,0.69977336,0.10457514,0.01315071,-0.10085257,0.09713945,-0.02703199,-0.02010587,0.03261926,0.0089746,-0.01318223,0.07928364,0.07954867,0.21169588,0.09552998,-0.0105929,-0.11139511,-0.14191599,0.02106596,-0.19538951,0.00330139,0.20581962,-0.2047683,0.11903727,0.1203703,-0.03564176,0.43551337
NDAR_INVB8B0K9TG,0.34020029,0.1931715,0.38480575,-0.04541283,0.08167824,1.03995786,0.02232253,-0.02966022,-0.03373941,0.25830497,0.01136258,0.16369834,0.02751988,-0.05525801,0.44215969,0.0220968,0.00334455,0.10742709,0.08295368,0.1303819,0.22367454,-0.01477131,0.00119719,-0.04515713,0.04769619,0.01227242,0.02128836,0.0491914,-0.05031954,-0.10436955,-0.1000417,0.09940249,0.05851037,-0.07564269,0.04196061,0.48574045,0.12773538,0.16502142,0.11291786,0.19153393,-0.02092248,0.11910633,0.05121703,-0.01164283,0.33809365,0.18856992,0.20196628,-0.06532048,-0.05463961,0.11582487,-0.00804729,-0.00599119,-0.05615868,0.00925005,0.27972445,0.30736411,0.08560478,-0.03868652,-0.06849562,-0.02027868,0.0096389,-0.04532605,-0.082404,-0.03120982,0.20741651,0.7996569,0.1224149,0.13154822,-0.11839104,0.10897409,-0.02569697,0.01675718,0.02424067,-0.06798323,0.20291765,0.02708649,0.05725125,0.2557804,-0.13881933,-0.06514857,0.12699092,-0.10989643,-0.06915855,-0.12927179,-0.04980752,0.05476672,-0.11398953,-0.11609378,-0.14350856,-0.13919009,0.38173482
NDAR_INVB8UX2D6Y,0.35308933,0.13736294,0.39530396,0.04422237,0.07886327,0.93364108,-0.10561994,-0.09411031,0.01811527,0.26551053,-0.02703547,0.00627949,-0.09298795,-0.15637387,0.44446657,-0.02658207,-0.05724827,-0.02290283,0.03558399,0.02514286,0.20241364,-0.04042233,-0.0391639,-0.06220136,0.05740927,-0.03064541,0.04239746,0.05817079,-0.01175338,-0.12132371,0.21972431,0.01201788,0.1164003,-0.04565077,-0.00321274,0.89168343,0.10059991,0.08560164,0.22512074,-0.03113737,-0.09117809,0.10664188,-0.0037317,-0.02134293,0.17358856,0.10217886,0.00763458,-0.07888658,-0.03694552,0.03105019,-0.03832075,-0.00943607,-0.03299922,-0.03427323,0.18874775,0.27608909,0.10140127,0.11756891,-0.10296858,-0.02753168,-0.06937996,-0.07160845,0.04863151,0.09659667,0.07223454,0.55041775,0.03203151,0.04607518,-0.14450482,-0.00054883,-0.13630018,0.06058688,0.02622719,-0.17570688,0.01714347,0.00996512,-0.0547811,0.2852431,0.03966475,0.03495428,0.01951591,-0.21488742,0.01693163,-0.18513409,-0.09033724,0.06218071,0.0265892,-0.01538379,0.09009187,-0.05356297,0.59885671
NDAR_INVB9RXNJDB,0.35347113,0.198829,0.3788342,0.02187847,0.0733318,0.81132195,0.01201537,-0.11049452,0.04636359,0.27018292,0.02730396,0.12705046,-0.07516581,-0.18240004,0.35106012,0.0405505,0.03953069,0.1051634,0.07224256,0.0196892,0.28041846,0.02943238,-0.04916276,0.01582453,0.09025836,-0.04443822,0.03025886,0.06000295,-0.0083401,-0.11010983,0.1043863,0.02790684,-0.01548229,-0.08547322,0.03817018,0.55016549,0.00171291,0.00091529,0.13721476,0.22990634,-0.20364611,0.09864821,0.04955953,-0.12933911,0.42680366,0.16169731,0.10156072,-0.11577316,-0.01573555,0.08205295,-0.00463571,0.01308394,-0.03792698,-0.04872989,0.21312394,0.17433786,0.0782852,-0.06569248,-0.04679345,0.0316448,-0.09617035,0.02250915,0.07053237,-0.05120364,0.04438462,0.52162065,0.03177828,-0.03884276,-0.10009688,0.11327339,-0.06763509,-0.03532625,0.04079928,-0.04442255,0.10467506,0.00812811,0.06645209,0.16834288,-0.20146126,-0.09559825,-0.06509479,-0.20884639,-0.01315938,-0.23265459,-0.10397061,0.11457813,-0.16362393,-0.13462479,0.02164435,-0.08186816,0.69229751
