src_subject_id,rsfmri_c_ngd_ad_ngd_ad,rsfmri_c_ngd_cgc_ngd_ad,rsfmri_c_ngd_cgc_ngd_cgc,rsfmri_c_ngd_ca_ngd_ad,rsfmri_c_ngd_ca_ngd_cgc,rsfmri_c_ngd_ca_ngd_ca,rsfmri_c_ngd_dt_ngd_ad,rsfmri_c_ngd_dt_ngd_cgc,rsfmri_c_ngd_dt_ngd_ca,rsfmri_c_ngd_dt_ngd_dt,rsfmri_c_ngd_dla_ngd_ad,rsfmri_c_ngd_dla_ngd_cgc,rsfmri_c_ngd_dla_ngd_ca,rsfmri_c_ngd_dla_ngd_dt,rsfmri_c_ngd_dla_ngd_dla,rsfmri_c_ngd_fo_ngd_ad,rsfmri_c_ngd_fo_ngd_cgc,rsfmri_c_ngd_fo_ngd_ca,rsfmri_c_ngd_fo_ngd_dt,rsfmri_c_ngd_fo_ngd_dla,rsfmri_c_ngd_fo_ngd_fo,rsfmri_c_ngd_n_ngd_ad,rsfmri_c_ngd_n_ngd_cgc,rsfmri_c_ngd_n_ngd_ca,rsfmri_c_ngd_n_ngd_dt,rsfmri_c_ngd_n_ngd_dla,rsfmri_c_ngd_n_ngd_fo,rsfmri_c_ngd_n_ngd_n,rsfmri_c_ngd_rspltp_ngd_ad,rsfmri_c_ngd_rspltp_ngd_cgc,rsfmri_c_ngd_rspltp_ngd_ca,rsfmri_c_ngd_rspltp_ngd_dt,rsfmri_c_ngd_rspltp_ngd_dla,rsfmri_c_ngd_rspltp_ngd_fo,rsfmri_c_ngd_rspltp_ngd_n,rsfmri_c_ngd_rspltp_ngd_rspltp,rsfmri_c_ngd_sa_ngd_ad,rsfmri_c_ngd_sa_ngd_cgc,rsfmri_c_ngd_sa_ngd_ca,rsfmri_c_ngd_sa_ngd_dt,rsfmri_c_ngd_sa_ngd_dla,rsfmri_c_ngd_sa_ngd_fo,rsfmri_c_ngd_sa_ngd_n,rsfmri_c_ngd_sa_ngd_rspltp,rsfmri_c_ngd_sa_ngd_sa,rsfmri_c_ngd_smh_ngd_ad,rsfmri_c_ngd_smh_ngd_cgc,rsfmri_c_ngd_smh_ngd_ca,rsfmri_c_ngd_smh_ngd_dt,rsfmri_c_ngd_smh_ngd_dla,rsfmri_c_ngd_smh_ngd_fo,rsfmri_c_ngd_smh_ngd_n,rsfmri_c_ngd_smh_ngd_rspltp,rsfmri_c_ngd_smh_ngd_sa,rsfmri_c_ngd_smh_ngd_smh,rsfmri_c_ngd_smm_ngd_ad,rsfmri_c_ngd_smm_ngd_cgc,rsfmri_c_ngd_smm_ngd_ca,rsfmri_c_ngd_smm_ngd_dt,rsfmri_c_ngd_smm_ngd_dla,rsfmri_c_ngd_smm_ngd_fo,rsfmri_c_ngd_smm_ngd_n,rsfmri_c_ngd_smm_ngd_rspltp,rsfmri_c_ngd_smm_ngd_sa,rsfmri_c_ngd_smm_ngd_smh,rsfmri_c_ngd_smm_ngd_smm,rsfmri_c_ngd_vta_ngd_ad,rsfmri_c_ngd_vta_ngd_cgc,rsfmri_c_ngd_vta_ngd_ca,rsfmri_c_ngd_vta_ngd_dt,rsfmri_c_ngd_vta_ngd_dla,rsfmri_c_ngd_vta_ngd_fo,rsfmri_c_ngd_vta_ngd_n,rsfmri_c_ngd_vta_ngd_rspltp,rsfmri_c_ngd_vta_ngd_sa,rsfmri_c_ngd_vta_ngd_smh,rsfmri_c_ngd_vta_ngd_smm,rsfmri_c_ngd_vta_ngd_vta,rsfmri_c_ngd_vs_ngd_ad,rsfmri_c_ngd_vs_ngd_cgc,rsfmri_c_ngd_vs_ngd_ca,rsfmri_c_ngd_vs_ngd_dt,rsfmri_c_ngd_vs_ngd_dla,rsfmri_c_ngd_vs_ngd_fo,rsfmri_c_ngd_vs_ngd_n,rsfmri_c_ngd_vs_ngd_rspltp,rsfmri_c_ngd_vs_ngd_sa,rsfmri_c_ngd_vs_ngd_smh,rsfmri_c_ngd_vs_ngd_smm,rsfmri_c_ngd_vs_ngd_vta,rsfmri_c_ngd_vs_ngd_vs
NDAR_INV1MM7DZYV,0.19858789,0.06913608,0.34171093,-0.09613511,0.09820639,0.87468009,0.00048901,-0.21416641,-0.01418593,0.27381833,-0.03346159,0.12756382,-0.06589932,-0.18369939,0.38865573,-0.06457825,-0.11216512,-0.11795712,0.02216898,0.03213636,0.25926604,0.00330899,-0.14771693,-0.11216644,0.1075114,-0.08468406,0.06628555,0.11979738,0.01751131,-0.11977019,0.12379035,0.0921283,0.11122441,-0.04018993,0.04480161,0.63854979,-0.01106675,0.14234842,0.28701883,0.02026139,-0.09059072,-0.09009355,-0.10271195,-0.07076713,0.26247126,0.06114367,0.07393989,-0.1090909,-0.04518739,-0.00010724,-0.06580737,-0.0148407,-0.10249823,0.01009891,0.21806333,0.11209431,0.04385709,-0.05306978,-0.0640921,-0.06852241,-0.10426428,0.00469501,-0.06250204,-0.04067385,0.00779688,0.5266907,0.01139722,-0.00186992,-0.03639321,0.07091276,-0.13590733,-0.00014956,0.00164237,-0.17371569,0.08988811,-0.01141473,-0.02592835,0.29328768,-0.06366457,0.08175882,0.173038,-0.17659964,0.06855834,-0.09101501,-0.09310536,0.0794087,0.00486315,-0.05093796,0.07491087,-0.07799644,0.39240937
NDAR_INV1MYF7VFL,0.18690576,0.06524404,0.16216651,-0.15493749,-0.0833132,0.73156102,-0.0675424,-0.053398,-0.02966711,0.22509733,0.01909217,0.10238009,-0.13610777,-0.05053214,0.31260968,-0.02884743,0.02601386,-0.04986224,0.11463218,0.06194245,0.15486707,0.02479075,0.00455719,-0.01816018,-0.00568376,0.00050389,0.00035019,0.02411869,-0.04921614,-0.03003854,0.16045314,-0.01045159,0.08429901,-0.06459332,-0.00093549,0.61137047,-0.04308379,0.01501176,0.07248099,0.12782359,-0.07113604,0.09639136,0.03505212,-0.01720078,0.34307382,0.13546717,0.00740427,-0.17996459,-0.02447172,0.08264133,-0.02430411,0.00711731,-0.02600972,-0.0570822,0.36479633,0.18698093,0.05398088,-0.13609521,-0.03584221,-0.0068356,-0.01901942,0.02144004,-0.02087362,-0.02672873,0.20768914,0.43069562,0.08348995,0.02033148,-0.09138253,0.01970148,0.00176212,0.02321426,0.01529915,-0.06449381,0.02228999,0.07043807,0.06522293,0.09895061,0.00760537,-0.01365103,0.12607833,-0.19514091,-0.09620238,-0.15204625,-0.01588595,0.03850051,-0.12695152,-0.07049041,-0.01236083,-0.05063279,0.38098347
NDAR_INV1MZ6AG9P,0.37412,0.19400058,0.28686355,-0.11751212,-0.05142902,1.06066754,-0.05711822,-0.11390808,0.00991499,0.25788813,0.00070373,0.13204341,-0.03477436,-0.17721849,0.34977757,-0.06275298,-0.01213677,0.11969863,0.07379502,0.01702093,0.23539797,-0.02213876,-0.0331602,-0.00065096,0.04531259,-0.03769737,0.01510705,0.02732104,-0.02976075,-0.12213964,0.05272327,0.01171496,-0.01840564,-0.11361484,-0.0125672,0.77454874,-0.00295092,0.10468655,0.07505897,0.06071763,-0.02103911,0.14748201,-0.00287867,-0.08672341,0.34712978,0.26642249,0.08267858,-0.22067912,-0.07220174,0.03251369,-0.1122058,-0.00262217,-0.03407172,-0.1246613,0.42084803,0.28501488,0.13295983,-0.15562025,-0.08646981,0.00914266,-0.05188314,-0.01872063,-0.04168265,-0.01112808,0.20178354,0.5096241,0.10462534,0.03612596,-0.15221206,0.04067201,-0.02097426,-0.01975693,0.02244602,-0.119523,-0.0079548,0.10723589,0.04285782,0.20010323,0.01576876,0.01436735,-0.00433405,-0.18858345,0.04364132,-0.12400363,-0.04611259,0.11862255,-0.06799891,-0.00814137,0.0630049,-0.08406133,0.35688711
NDAR_INV1N0V1BUP,0.1465861,0.05773416,0.19106387,-0.04799347,0.03198295,0.89442093,0.00510272,-0.02632127,-0.08087036,0.24914679,-0.03653728,0.06106556,-0.06064995,-0.13002957,0.25883971,0.03781179,-0.02102702,-0.05633721,0.12375395,-0.03395239,0.18053954,0.03166633,-0.01110183,-0.04049195,0.06559291,-0.02380403,0.05145307,0.07135553,0.01526037,-0.08401722,0.019095,0.07172437,-0.05729795,-0.04823602,0.05677134,0.3811709,0.08365032,0.11503762,0.18416552,0.08415129,-0.07557689,0.13759466,-0.02466621,-0.08973052,0.36090661,-0.00235331,0.02180381,-0.07893415,0.00518652,0.08217047,-0.02772732,0.01086016,0.0070199,-0.06177519,0.15096483,0.09867554,0.0188731,-0.1210703,-0.20936202,0.06384447,-0.15162493,-0.09609413,-0.03733117,-0.13130029,0.00059435,0.71573655,0.02446625,0.07919759,0.00403468,0.09673292,-0.04338713,0.03120285,0.02826294,-0.09174763,0.1159449,-0.00940343,-0.13931591,0.22698151,-0.02255461,0.02296286,0.19437691,-0.23632853,0.05679519,-0.17826882,-0.10169309,-0.01921639,-0.06227754,-0.05159835,0.27704318,-0.08764039,0.41073789
NDAR_INV1NJVJ6VN,0.37289517,0.18135199,0.28027386,-0.08172125,-0.03790244,0.98534935,-0.07825202,-0.14141015,0.05098561,0.23285017,-0.01198915,0.10573942,0.00408705,-0.09953941,0.30001969,-0.04736513,-0.06707076,-0.00390652,0.05807123,0.02788929,0.21239198,0.01020359,-0.04764986,-0.04139652,0.06139871,-0.04003155,-0.00756924,0.05544858,-0.01725909,-0.03393705,0.25965567,0.0066111,0.10521099,-0.08888662,0.02859645,0.57843006,-0.05394857,0.03261331,0.11615348,0.03614323,-0.00130021,0.13937424,-0.02924156,-0.05087603,0.34081245,0.20867375,0.10886816,-0.18596215,-0.05980297,0.00853276,-0.08292726,0.01557892,-0.09852274,-0.14469961,0.32751982,0.25455225,0.13022524,-0.1261866,-0.1354918,-0.03564017,-0.10740025,-0.02867269,-0.08125529,-0.11841126,0.18898831,0.50623794,0.06366656,0.00705116,-0.06725496,0.04471841,-0.09400506,0.06791987,0.01784805,-0.11104849,0.11886991,-0.03067558,-0.01972174,0.19105969,-0.05279411,-0.012702,0.03477681,-0.15124597,-0.01678351,-0.10288725,-0.04542528,0.20805904,-0.03102696,-0.12284457,0.10001231,-0.07849098,0.49520023
NDAR_INV1NV489TJ,0.3562408,0.16897037,0.20483336,-0.03567358,0.03242046,0.7621257,0.03010676,-0.0199534,0.09140025,0.18706938,0.00078287,0.0568614,0.09347444,-0.03711762,0.1378578,-0.06321339,0.04322194,0.19231755,0.06803574,0.11116209,0.24038059,0.02433104,0.00699141,0.0298495,0.07147869,-0.04205347,0.00117305,0.06810048,0.09793752,-0.04099066,0.06042664,0.05302967,-0.08469873,-0.16347379,0.04839788,0.62544929,0.09624455,0.09598657,0.2133416,0.13655661,-0.02827873,0.12546459,0.06620143,-0.02660604,0.22542864,0.1680538,0.11870716,-0.1055881,-0.03481573,0.09121209,-0.01838681,-0.0201444,-0.01234737,-0.06546302,0.2171221,0.25809305,0.13997418,-0.14739859,-0.04753344,0.05537974,-0.03597423,-0.02498545,-0.01075437,-0.00986144,0.22624857,0.39093381,0.1002432,0.046206,0.00932797,0.07403722,-0.02504285,0.03183096,0.04126768,-0.01861388,0.17190405,0.02215477,0.0452927,0.21133142,-0.04969605,-0.06343737,-0.00662231,-0.09618136,-0.01401379,-0.0716005,-0.06313757,0.18834112,-0.07574863,-0.05032669,0.04799017,-0.09254217,0.40458738
NDAR_INV1NZMD6UK,0.27451947,0.11786652,0.2358891,0.03054284,0.06739347,0.76708552,-0.05788156,-0.04277983,0.1180832,0.18836481,-0.04341247,0.07201905,-0.12920147,-0.07920311,0.32795738,-0.03052913,-0.0071491,-0.04428276,0.06529735,0.10199268,0.23920365,0.00273349,-0.03837531,-0.04610404,0.04369691,-0.05217323,0.01891165,0.05438892,0.07374048,-0.03850369,0.11342423,0.01886163,-0.09014324,-0.12450301,0.02342958,0.62950718,0.08385014,0.06788813,0.11209801,0.12885325,-0.07486043,0.12334852,0.05480256,0.05631851,0.46413714,0.14917951,0.09610395,-0.0167327,-0.03885528,0.03759289,-0.06984639,-0.01871923,-0.05478342,-0.04257052,0.36561295,0.2462448,0.18500005,0.00878775,-0.05192297,-0.07432285,-0.10608253,0.00621733,-0.06588014,0.00574884,0.29544844,0.79116935,0.06554134,0.07572077,-0.04959389,0.02312824,-0.01541948,0.0545881,0.02183746,-0.09041333,0.07285971,0.03249108,0.03438498,0.23163424,0.08538113,0.02372016,-0.00729369,-0.1645513,-0.07068853,-0.21029082,-0.03625492,0.1678364,-0.0244226,0.09329077,0.19091136,-0.07142996,0.50448076
NDAR_INV1P29RX5F,0.39863654,0.18572684,0.24162707,-0.13269403,-0.02732344,1.03379673,-0.04276045,-0.03557429,0.07461323,0.21075139,-0.02750972,0.06592832,-0.02445384,-0.1101085,0.29758201,-0.01160687,-0.03774491,0.06729313,0.069089,0.01194058,0.17185234,0.02700176,-0.02449614,-0.01583868,0.01517837,-0.03245906,0.00068795,0.04561012,0.09365439,0.03257387,0.10851356,0.03588386,-0.00596247,-0.09043187,0.0466509,0.52892135,0.033531,0.11953916,0.16344691,0.07879659,-0.02674605,0.02486852,-0.00469755,0.01989476,0.34045784,0.20300994,0.10723232,-0.17931683,-0.01163466,-0.01661838,-0.07383875,0.00944531,0.06651103,-0.09031021,0.46915313,0.3123231,0.1728887,-0.11394326,-0.0182284,-0.0319119,-0.03541529,0.02208926,0.08165488,-0.04975609,0.23558949,0.65306493,0.08765824,-0.00464868,-0.19187473,0.02236981,-0.06640582,-0.01056081,0.01875244,-0.01933198,0.00561426,0.08336256,0.07241802,0.23764441,-0.02616365,-0.00180725,0.02554734,-0.14909519,0.02686402,-0.09400561,-0.02859872,0.06143104,-0.02376711,-0.04897776,-0.01092449,-0.02084483,0.27305347
NDAR_INV1P2BB9HY,0.43633029,0.14177614,0.25743571,0.04123699,0.14619806,0.9623158,-0.05078696,-0.10265364,0.0599713,0.23026762,-0.1178111,0.08658152,-0.06976081,-0.12942946,0.27692541,-0.09874086,-0.00751353,0.10695114,0.05114583,0.05926871,0.22391228,-0.008099,-0.0354655,0.04508217,0.08258742,-0.0696114,0.0163606,0.08481719,0.06075423,-0.03443298,0.05301711,0.09003015,-0.08006416,-0.10571111,0.04802188,0.68091754,-0.0399515,0.08187501,0.21933284,0.03340071,-0.01860655,0.12877359,0.02927697,-0.11078888,0.18439414,0.15310649,0.05100859,-0.16395455,-0.14914347,0.04412958,-0.11516668,-0.07486584,-0.04519709,-0.14025923,0.41911598,0.30500235,0.07813434,-0.0980092,-0.07138274,-0.07267207,-0.08802725,-0.05392468,0.00559333,-0.06337927,0.1889054,0.60300837,0.04114002,-0.00803084,-0.11501177,0.01817501,-0.04444667,0.01082713,0.02827508,-0.0671883,0.01957497,0.02378661,0.06195965,0.1439308,0.0308409,0.02616199,-0.08085687,-0.17502068,0.05606364,-0.117469,-0.10029168,0.00059607,-0.07012768,0.08787444,0.04407524,-0.05823553,0.34233244
NDAR_INV1P4JN8JH,0.35684162,0.25771398,0.29065893,-0.09625374,-0.07355316,0.82401562,-0.07481358,-0.10422072,0.06475917,0.18249682,0.06489373,0.14872646,-0.06247048,-0.0648328,0.22642437,-0.03338743,-0.00316914,0.02673914,0.04877028,0.0427207,0.18596898,-0.02187973,-0.05994616,0.00807498,0.03791158,-0.03954942,-0.02382189,0.07628391,0.03211015,-0.06343831,0.18391575,0.10543381,-0.07081516,-0.09422904,0.08910861,0.35391598,0.17871131,0.18143357,0.08697926,0.02989832,0.01380676,0.04524254,-0.04386114,0.02170121,0.39758538,0.1702491,0.13125364,-0.11568294,-0.01491011,0.07379899,-0.057278,0.01566556,-0.03391465,0.08468532,0.3060685,0.21393765,0.21744985,0.02843451,-0.08847144,0.03645645,-0.10939725,-0.06154292,0.07714315,0.1443476,0.0492462,0.57236,0.06295942,0.02591648,-0.02861404,0.05013216,-0.02185006,0.01804411,0.03414823,0.04952255,0.05690441,0.02201549,0.05127776,0.1013144,-0.04960451,-0.03775621,0.05816559,-0.07587759,-0.06101804,-0.09236719,-0.03496708,0.02481146,-0.04191947,-0.0790731,0.06931464,-0.06674221,0.22572563
NDAR_INV1PCGZ8YF,0.29565266,0.22233934,0.31156869,-0.0528204,0.02709529,0.41964647,-0.11536661,-0.17295761,0.0842921,0.18775632,-0.0312668,0.10946389,0.01087428,-0.12888819,0.24279934,-0.0691917,-0.08225544,-0.04246239,0.0203122,-0.00030429,0.21450226,-0.04449457,-0.07036316,0.00676275,0.05637687,-0.04463771,0.00537926,0.02676492,-0.11685907,-0.14669744,0.16795033,0.17982406,-0.04681323,-0.16927552,0.08607842,0.71913608,0.08060793,0.11475972,-0.01025517,-0.06413593,-0.03774452,0.08491134,-0.01544149,-0.22764581,0.25572107,0.09127319,0.09595856,-0.06561642,-0.06142506,0.06195406,-0.10854306,-0.02044453,0.03687649,-0.07520717,0.24618917,0.27555525,0.22076257,-0.03670646,-0.14527568,-0.0221697,-0.00941329,-0.05795903,-0.29621321,0.10150043,-0.02470592,0.76882911,0.00371488,-0.02698167,-0.04422258,0.01556354,-0.05888096,0.11175999,-0.00557992,-0.17058059,0.13613482,-0.10728441,0.06429081,0.14527931,0.01085185,0.03383035,-0.00341799,-0.08784903,0.04117998,-0.14992583,-0.02148486,0.03407474,-0.04546056,0.02955761,0.04356131,-0.06583755,0.29011443
NDAR_INV1R36G2UH,0.41105989,0.22004877,0.3475568,-0.1485806,0.05908378,1.29099442,-0.17589037,-0.18725053,0.05009563,0.21939912,-0.05787424,0.05781623,-0.00141281,-0.05555698,0.25501806,-0.07878837,-0.04077534,0.06809621,0.01378924,0.04215921,0.34610262,-0.0184433,-0.03324195,-0.0377198,0.01363309,-0.01081335,0.00332479,0.01776549,-0.11912061,-0.07024834,0.22530936,0.03015029,0.08466689,-0.08262703,0.02981041,0.44219932,0.00054242,0.16114742,0.12780968,0.02404026,-0.0541865,0.07916888,-0.00395709,-0.09885307,0.46013101,0.15564702,0.08959029,-0.22401772,-0.08164089,0.09683375,-0.17129025,-0.016459,-0.01335329,-0.1360117,0.35993355,0.34931779,0.2305972,-0.12532695,-0.18992946,-0.08615766,-0.08553126,-0.00922626,-0.13516666,-0.01842697,0.12235019,0.55278389,0.12322806,0.02953146,-0.20984971,-0.02888101,-0.10756418,0.05132927,0.00469307,-0.26824382,0.05868075,-0.05701525,0.11518206,0.34206637,-0.02298903,0.00306995,0.00301313,-0.05336416,-0.08889061,-0.11475406,-0.00426696,0.08121929,-0.04410778,-0.00705996,0.0704258,-0.02692737,0.27406947
NDAR_INV1R4G3839,0.40211033,0.16571184,0.26348174,-0.11164677,0.03597958,0.69172882,-0.06635186,-0.1269994,-0.03476161,0.20440714,0.00552477,0.1024842,-0.00359443,-0.11788894,0.26456379,-0.13986149,0.00136147,0.16542901,0.03411693,0.08862639,0.35266971,-0.02666333,-0.04170783,-0.01928529,0.06051067,-0.06145127,-0.00667658,0.0748774,-0.04816325,-0.11620617,-0.02041584,0.0396201,-0.07761843,-0.08582083,0.01868459,0.52572725,-0.09223503,0.15244433,0.23502614,-0.03111501,0.00306955,0.22547152,-0.00414287,-0.12697863,0.45955046,0.32315903,0.11977318,-0.10905277,-0.0419819,0.02596372,-0.16711827,-0.05442614,-0.07092885,-0.16180487,0.50815764,0.28466135,0.08326304,-0.12636461,-0.05274631,-0.01233384,-0.184057,-0.02939928,0.0285672,-0.13513482,0.28300789,0.53262466,0.0295217,-0.07556872,-0.11443374,0.10779825,-0.15603128,-0.09418321,0.0644149,-0.08180547,-0.10829994,0.03169156,-0.00448095,0.27038377,-0.04345194,-0.05448115,0.04549757,-0.130743,0.00978774,-0.11346083,-0.03933732,0.21070322,-0.07263318,-0.05355258,0.03735273,-0.09810539,0.3996499
NDAR_INV1R97KJ7J,0.20850048,0.11887631,0.21772515,-0.00185427,0.05522379,0.81307668,-0.00382586,-0.09342541,-0.12364713,0.29799348,-0.01327365,0.08495461,0.07400404,-0.23802133,0.31225824,-0.05603215,-0.01573553,0.00305626,0.06716509,-0.03769132,0.19872863,0.023481,-0.04325116,-0.08156466,0.09411473,-0.06967301,-0.00484102,0.06430381,-0.02614802,-0.07723141,0.11885628,-0.01825674,0.01777303,-0.09945341,0.02672785,0.42158633,-0.00437358,0.07671835,0.02113865,0.04517466,-0.01778152,0.14015745,0.01006722,-0.08410947,0.16781739,0.1357377,0.08190148,-0.14842554,-0.00710557,0.04025909,-0.07420266,0.02765209,-0.01927151,-0.05166599,0.32832696,0.19905052,0.0828812,-0.06197263,0.01789301,0.01781802,-0.09157599,0.02810111,0.01026744,-0.09135357,0.15396559,0.52042871,0.08126988,0.03806577,-0.09970617,0.09503335,-0.07695746,0.02721519,0.04910686,-0.09786325,0.07069138,0.09400465,0.04858664,0.16497919,-0.05188314,-0.0062117,0.20701652,-0.23858305,0.18523141,-0.13778255,-0.07821016,0.16702606,-0.1028482,-0.05617351,-0.03123405,-0.135407,0.41242564
NDAR_INV1RJ51V8K,0.44051999,0.22269354,0.28514727,-0.09803154,0.02874123,0.90533045,-0.03144657,-0.07177358,-0.02865371,0.26913663,-0.06862053,0.06206251,0.11706605,-0.13173767,0.25836291,0.02012161,0.0011738,0.03395246,0.08567368,0.00576121,0.1188345,0.03457548,-0.00100103,-0.02798851,0.10510432,-0.07066886,0.04077838,0.08828864,-0.14188052,-0.10194241,0.07608514,0.05317583,-0.03411777,-0.06246891,0.04389901,0.54490283,0.01085352,0.10630434,0.04411744,0.11948768,-0.05558559,0.06167651,0.07035361,0.05712553,0.33666187,0.16685129,0.10553217,-0.11544807,0.02122741,0.01348339,0.00969185,0.02806492,-0.11517039,-0.04156548,0.2310355,0.16170948,0.1007498,-0.0479832,-0.0752864,0.00803421,-0.02821287,-0.04567725,-0.08627526,-0.07467199,0.05682435,0.42013005,0.14228705,0.10593539,-0.07718539,0.0632559,-0.03973665,0.07070924,0.06711313,-0.11124138,0.07652058,0.06102798,0.04107101,0.21667404,-0.17308907,-0.08227771,0.06164099,-0.2097897,0.11578698,-0.12956168,-0.12039229,0.15240768,-0.0920124,-0.14395967,0.04346717,-0.16410186,0.45983294
NDAR_INV1TRH3MMU,0.34548186,0.11185944,0.25039849,-0.10361425,-0.00351473,0.99855325,-0.12813458,-0.07095653,0.18524001,0.2381542,-0.04175482,-0.00753364,-0.1284784,-0.0967618,0.22592243,-0.08711214,-0.0260372,0.03855804,0.04819723,0.10450475,0.1639418,-0.04306641,-0.02607945,0.03614118,0.03603149,-0.0077957,0.02942889,0.02920056,-0.03879845,-0.15759453,0.09905053,0.02832851,-0.01451858,-0.05375839,0.01000591,0.6600851,-0.0365371,0.20271461,0.12060112,0.0977169,-0.13760752,-0.05685607,0.00936666,-0.16337813,0.53434574,0.17862709,0.05818164,-0.2887416,-0.14598672,0.0870662,-0.02632627,-0.04414894,-0.01989027,-0.12074365,0.43384253,0.20888689,0.1325994,-0.00318181,-0.08977862,-0.07975167,-0.11538237,-0.05792872,-0.07640131,0.01093298,-0.00669638,0.70189873,0.05168762,-0.02476763,-0.03867579,0.0266876,-0.02228142,0.02846,0.01091482,-0.05113787,0.00684063,0.03815683,-0.05346518,0.16051305,0.08295743,-0.00852078,-0.11554773,-0.16044645,-0.02078925,-0.11851389,-0.05727386,0.06204532,-0.07397852,0.06056628,0.08706636,-0.06133155,0.36372853
NDAR_INV1TTVDAJ9,0.21922621,0.08114999,0.21204856,0.00825996,0.08635102,1.07853645,0.04007745,-0.04798241,0.04845266,0.24456458,-0.08153287,0.09149208,0.02204665,-0.13038917,0.31384591,-0.03345016,0.00635272,0.03570069,0.06192824,0.12376443,0.17638852,0.01451541,-0.01324941,-0.069327,0.04126785,-0.03751857,0.00176834,0.03732805,0.0205894,-0.01348987,0.09446721,0.03927117,0.01601815,-0.03960023,-0.00270593,0.41281189,0.09237211,0.10752346,0.15111332,0.15973962,-0.01619384,0.10570208,0.03557408,-0.05446616,0.59466547,0.07150441,0.00884146,-0.09579635,-0.03366913,-0.02030504,-0.07259632,-0.01344994,0.10116631,-0.16022295,0.28571332,0.1427774,-0.02520547,0.00576623,0.03124584,-0.06039385,-0.03540664,-0.01745096,0.01569651,-0.0399283,0.13536149,0.32813182,0.09080567,0.02243946,-0.02762255,0.10983336,-0.07655303,-0.00647737,0.05226299,-0.08063734,0.17383747,-0.08967463,-0.00706754,0.23249678,-0.04339154,0.04583298,0.05453638,-0.21282686,0.12212232,-0.03074248,-0.07118324,-0.04225103,-0.13618658,-0.01671647,0.03426909,-0.13232802,0.3566884
NDAR_INV1TWMU0JK,0.29052296,0.11505553,0.28190903,-0.09253821,0.0156833,0.97027572,-0.03174731,-0.09354701,-0.04933881,0.25892528,-0.01628297,0.07147294,0.04839904,-0.1663517,0.25666272,-0.05705298,-0.03504103,0.02311403,0.02772054,0.06777897,0.2474614,0.01034563,-0.03312945,0.00879449,0.07109972,-0.06313684,0.0073924,0.04130932,-0.04818744,-0.12936777,0.14637341,0.0009221,0.08287666,-0.13509346,-0.01110207,0.68221712,-0.01912102,0.14447062,0.27879566,0.00093181,0.04551262,0.11398637,-0.01335582,-0.10159386,0.3600139,0.15239768,0.09303503,-0.16616566,0.00963705,-0.02296317,-0.05543827,0.01678007,-0.07156812,-0.08724412,0.28018623,0.16853366,0.03426515,0.01426958,-0.01929573,-0.04343858,-0.05437435,-0.01278338,-0.08116518,0.05093093,0.01181254,0.89243945,0.03588506,0.06160493,-0.04588999,0.08227934,-0.07565374,0.02331109,0.03114031,-0.20190734,0.09030331,0.02385435,0.05676875,0.22265793,-0.06748131,-0.05684891,0.11551545,-0.15941102,0.0632771,-0.1286252,-0.06196613,0.26540378,-0.07260961,-0.11964884,-0.03127177,-0.09741349,0.49996996
NDAR_INV1U3RR4GV,0.28076812,0.17321695,0.40134847,-0.00352763,0.06798315,1.12315062,-0.08528042,-0.20521747,-0.05901199,0.27258442,-0.08692715,0.03434044,0.07387746,-0.14435704,0.29432768,-0.10541518,-0.10999484,-0.03323555,0.0648732,0.10909729,0.17496065,-0.00399068,-0.05343822,-0.00822411,0.08325822,-0.03792334,0.01909881,0.06756285,-0.04926789,-0.21531137,0.06324848,0.1230706,-0.01886322,0.00637662,0.09163169,0.681528,0.0576462,0.14497379,0.13186998,0.03752484,-0.05916766,-0.05574602,0.00671394,-0.14050187,0.36001333,0.10340845,0.11044964,-0.06999676,-0.034348,-0.0197752,-0.09389182,-0.00258329,-0.00837431,0.02692409,0.20135674,0.26038316,0.08790322,-0.08823739,-0.06183878,-0.11137575,-0.06733096,-0.01571949,-0.06019931,-0.03144754,-0.03154225,0.73801065,-0.02462453,0.06853001,-0.06243442,0.01662261,-0.05716018,-0.01199943,-0.00950169,-0.08219306,0.05758839,-0.01003876,-0.01140284,0.23993837,0.00231106,0.05012313,0.08137426,-0.17327483,0.0419792,-0.09867531,-0.07868126,0.0330268,-0.01244244,-0.02592259,0.01616013,0.04042248,0.42526909
